UserID,MovieID,Title,Title_1,Year,Sum of Total Views,Language,Country - Movie,Country - User,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Sum of Rating,Count of RatingID,Year,Quarter,Month,Day,Age,Device,Gender,SubscriptionStatus,TotalWatchTime
SF_2194,1433,The Machine(1994),The Machin,1994,68280,German,India,Canada,Comedy,Horror,"","","","",1.3,1,2024,Qtr 4,October,6,62,Desktop,M,Subscriber,401
SF_5478,1433,The Machine(1994),The Machin,1994,68280,German,India,India,Comedy,Horror,"","","","",3.4,1,2024,Qtr 1,January,5,64,Tablet,M,Free,168
SF_1480,272,The Madness of King George(1994),The Madness of King Georg,1994,35569,German,Italy,Italy,Drama,"","","","","",3.8,1,2024,Qtr 1,February,5,59,Smart TV,M,Subscriber,213
SF_1928,272,The Madness of King George(1994),The Madness of King Georg,1994,35569,German,Italy,India,Drama,"","","","","",2.1,1,2024,Qtr 2,May,7,11,Smart TV,M,Free,283
SF_214,272,The Madness of King George(1994),The Madness of King Georg,1994,35569,German,Italy,Italy,Drama,"","","","","",2.2,1,2024,Qtr 2,June,22,51,Smart TV,M,Free,61
SF_2762,272,The Madness of King George(1994),The Madness of King Georg,1994,35569,German,Italy,USA,Drama,"","","","","",3,1,2024,Qtr 1,February,17,53,Mobile,M,Free,476
SF_625,272,The Madness of King George(1994),The Madness of King Georg,1994,35569,German,Italy,USA,Drama,"","","","","",2.1,1,2023,Qtr 4,December,31,50,Desktop,F,Free,306
SF_1544,913,The Maltese Falcon(1941),The Maltese Falco,1941,27166,Italian,Italy,Canada,Film-Noir,Mystery,"","","","",1.8,1,2024,Qtr 4,October,23,16,Smart TV,M,Free,218
SF_228,913,The Maltese Falcon(1941),The Maltese Falco,1941,27166,Italian,Italy,USA,Film-Noir,Mystery,"","","","",1.3,1,2024,Qtr 3,July,17,51,Tablet,M,Subscriber,227
SF_5086,913,The Maltese Falcon(1941),The Maltese Falco,1941,27166,Italian,Italy,India,Film-Noir,Mystery,"","","","",2.9,1,2023,Qtr 4,December,19,39,Desktop,M,Subscriber,218
SF_4442,749,The Man from Down Under(1943),The Man from Down Unde,1943,22270,Italian,India,India,Drama,"","","","","",4.8,1,2024,Qtr 1,February,29,56,Desktop,M,Free,471
SF_4559,749,The Man from Down Under(1943),The Man from Down Unde,1943,22270,Italian,India,India,Drama,"","","","","",4.6,1,2024,Qtr 2,May,13,41,Desktop,M,Subscriber,156
SF_2033,3311,The Man from Laramie(1955),The Man from Larami,1955,51621,Italian,USA,Italy,Western,"","","","","",3.9,1,2023,Qtr 4,December,21,23,Mobile,F,Free,74
SF_2515,3311,The Man from Laramie(1955),The Man from Larami,1955,51621,Italian,USA,USA,Western,"","","","","",1.6,1,2024,Qtr 3,September,13,25,Smart TV,M,Subscriber,198
SF_3099,3311,The Man from Laramie(1955),The Man from Larami,1955,51621,Italian,USA,Italy,Western,"","","","","",4.9,1,2024,Qtr 3,September,8,35,Smart TV,M,Subscriber,340
SF_1974,1801,The Man in the Iron Mask(1998),The Man in the Iron Mas,1998,47055,French,Canada,UK,Action,Drama,Romance,"","","",2.1,1,2024,Qtr 2,May,30,40,Smart TV,M,Subscriber,297
SF_3450,1801,The Man in the Iron Mask(1998),The Man in the Iron Mas,1998,47055,French,Canada,India,Action,Drama,Romance,"","","",4,1,2024,Qtr 2,April,4,16,Desktop,M,Subscriber,391
SF_1516,1689,The Man Who Knew Too Little(1997),The Man Who Knew Too Littl,1997,108140,Spanish,France,India,Comedy,Mystery,"","","","",3.9,1,2024,Qtr 2,April,21,14,Mobile,F,Subscriber,323
SF_2077,1689,The Man Who Knew Too Little(1997),The Man Who Knew Too Littl,1997,108140,Spanish,France,Italy,Comedy,Mystery,"","","","",2.3,1,2024,Qtr 3,July,6,42,Smart TV,M,Free,490
SF_5415,1689,The Man Who Knew Too Little(1997),The Man Who Knew Too Littl,1997,108140,Spanish,France,UK,Comedy,Mystery,"","","","",3.1,1,2024,Qtr 3,August,22,16,Mobile,F,Subscriber,185
SF_2508,2212,The Man Who Knew Too Much(1934),The Man Who Knew Too Muc,1934,55437,English,France,UK,Thriller,"","","","","",2.5,1,2024,Qtr 2,June,17,29,Mobile,F,Subscriber,431
SF_5379,2212,The Man Who Knew Too Much(1934),The Man Who Knew Too Muc,1934,55437,English,France,UK,Thriller,"","","","","",4.8,1,2024,Qtr 3,August,5,17,Desktop,M,Free,131
SF_789,2212,The Man Who Knew Too Much(1934),The Man Who Knew Too Muc,1934,55437,English,France,France,Thriller,"","","","","",3.5,1,2024,Qtr 3,September,6,45,Mobile,M,Free,163
SF_1677,2183,The Man Who Knew Too Much(1956),The Man Who Knew Too Muc,1956,28990,Spanish,UK,USA,Thriller,"","","","","",4.2,1,2023,Qtr 4,December,24,61,Desktop,M,Subscriber,470
SF_477,2183,The Man Who Knew Too Much(1956),The Man Who Knew Too Muc,1956,28990,Spanish,UK,Italy,Thriller,"","","","","",3.9,1,2024,Qtr 3,August,11,40,Smart TV,M,Free,42
SF_601,2183,The Man Who Knew Too Much(1956),The Man Who Knew Too Muc,1956,28990,Spanish,UK,USA,Thriller,"","","","","",4.6,1,2024,Qtr 4,October,15,42,Desktop,F,Free,33
SF_3744,1303,The Man Who Would Be King(1975),The Man Who Would Be Kin,1975,34561,Italian,Italy,Italy,Adventure,"","","","","",2.4,1,2024,Qtr 2,May,5,30,Tablet,M,Free,409
SF_395,1303,The Man Who Would Be King(1975),The Man Who Would Be Kin,1975,34561,Italian,Italy,India,Adventure,"","","","","",3.5,1,2024,Qtr 4,November,23,9,Tablet,M,Free,101
SF_1340,3678,The Man with the Golden Arm(1955),The Man with the Golden Ar,1955,2793,Italian,Canada,Italy,Drama,"","","","","",4.7,1,2024,Qtr 1,January,12,26,Mobile,M,Subscriber,338
SF_3606,3678,The Man with the Golden Arm(1955),The Man with the Golden Ar,1955,2793,Italian,Canada,Italy,Drama,"","","","","",2.9,1,2024,Qtr 1,January,15,50,Tablet,F,Subscriber,208
SF_705,3678,The Man with the Golden Arm(1955),The Man with the Golden Ar,1955,2793,Italian,Canada,France,Drama,"","","","","",3.9,1,2024,Qtr 1,February,12,58,Mobile,M,Subscriber,88
SF_1837,3639,The Man with the Golden Gun(1974),The Man with the Golden Gu,1974,17916,German,Canada,India,Action,"","","","","",4.7,1,2024,Qtr 1,February,29,11,Mobile,M,Free,350
SF_3569,3639,The Man with the Golden Gun(1974),The Man with the Golden Gu,1974,17916,German,Canada,Italy,Action,"","","","","",3.5,1,2024,Qtr 1,March,24,23,Desktop,F,Free,369
SF_417,3639,The Man with the Golden Gun(1974),The Man with the Golden Gu,1974,17916,German,Canada,India,Action,"","","","","",5,1,2024,Qtr 3,August,8,27,Tablet,F,Free,38
SF_4291,3639,The Man with the Golden Gun(1974),The Man with the Golden Gu,1974,17916,German,Canada,Canada,Action,"","","","","",4.8,1,2024,Qtr 4,November,28,43,Desktop,M,Free,264
SF_439,3639,The Man with the Golden Gun(1974),The Man with the Golden Gu,1974,17916,German,Canada,Canada,Action,"","","","","",1.1,1,2024,Qtr 2,May,16,56,Tablet,M,Subscriber,400
SF_152,2111,The Man with Two Brains(1983),The Man with Two Brain,1983,24875,Italian,UK,Italy,Comedy,"","","","","",3.8,1,2024,Qtr 1,March,14,54,Smart TV,M,Subscriber,138
SF_3051,2111,The Man with Two Brains(1983),The Man with Two Brain,1983,24875,Italian,UK,Canada,Comedy,"","","","","",3.2,1,2024,Qtr 4,November,18,15,Desktop,M,Free,74
SF_3184,2111,The Man with Two Brains(1983),The Man with Two Brain,1983,24875,Italian,UK,Italy,Comedy,"","","","","",3.2,1,2024,Qtr 4,November,14,33,Tablet,F,Free,171
SF_4749,2111,The Man with Two Brains(1983),The Man with Two Brain,1983,24875,Italian,UK,Italy,Comedy,"","","","","",2.6,1,2024,Qtr 1,January,23,14,Tablet,M,Free,212
SF_1849,491,The Man Without a Face(1993),The Man Without a Fac,1993,1228,German,USA,UK,Drama,"","","","","",1.2,1,2024,Qtr 3,August,27,58,Smart TV,M,Free,239
SF_2167,491,The Man Without a Face(1993),The Man Without a Fac,1993,1228,German,USA,Italy,Drama,"","","","","",2.9,1,2024,Qtr 1,January,18,18,Smart TV,F,Free,112
SF_3369,491,The Man Without a Face(1993),The Man Without a Fac,1993,1228,German,USA,USA,Drama,"","","","","",1.3,1,2024,Qtr 1,March,13,39,Smart TV,M,Subscriber,361
SF_3695,491,The Man Without a Face(1993),The Man Without a Fac,1993,1228,German,USA,UK,Drama,"","","","","",4.3,1,2024,Qtr 1,March,13,63,Smart TV,M,Subscriber,493
SF_5029,491,The Man Without a Face(1993),The Man Without a Fac,1993,1228,German,USA,Canada,Drama,"","","","","",1.8,1,2024,Qtr 1,February,9,63,Mobile,M,Free,469
SF_5264,491,The Man Without a Face(1993),The Man Without a Fac,1993,1228,German,USA,UK,Drama,"","","","","",1.9,1,2024,Qtr 2,June,19,62,Smart TV,M,Subscriber,282
SF_992,491,The Man Without a Face(1993),The Man Without a Fac,1993,1228,German,USA,Canada,Drama,"","","","","",1.1,1,2024,Qtr 1,February,3,18,Mobile,F,Subscriber,245
SF_2855,1267,The Manchurian Candidate(1962),The Manchurian Candidat,1962,181174,Spanish,Italy,UK,Film-Noir,Thriller,"","","","",2.5,1,2024,Qtr 3,September,27,11,Smart TV,M,Subscriber,285
SF_4538,1267,The Manchurian Candidate(1962),The Manchurian Candidat,1962,181174,Spanish,Italy,Italy,Film-Noir,Thriller,"","","","",4.9,1,2024,Qtr 2,May,15,63,Mobile,M,Subscriber,371
SF_5591,1267,The Manchurian Candidate(1962),The Manchurian Candidat,1962,181174,Spanish,Italy,UK,Film-Noir,Thriller,"","","","",2.1,1,2024,Qtr 2,June,22,44,Smart TV,M,Subscriber,391
SF_2016,2220,The Manxman(1929),The Manxma,1929,32504,English,Italy,USA,Drama,"","","","","",3.2,1,2024,Qtr 2,June,20,10,Mobile,F,Subscriber,101
SF_3246,2220,The Manxman(1929),The Manxma,1929,32504,English,Italy,France,Drama,"","","","","",4.7,1,2024,Qtr 1,March,19,59,Tablet,F,Subscriber,303
SF_3384,2220,The Manxman(1929),The Manxma,1929,32504,English,Italy,USA,Drama,"","","","","",2.3,1,2024,Qtr 4,November,4,17,Desktop,M,Free,295
SF_1098,941,The Mark of Zorro(1940),The Mark of Zorr,1940,9533,English,Canada,Italy,Adventure,"","","","","",2.4,1,2024,Qtr 2,May,7,39,Tablet,M,Free,90
SF_1385,941,The Mark of Zorro(1940),The Mark of Zorr,1940,9533,English,Canada,USA,Adventure,"","","","","",2.6,1,2024,Qtr 2,June,12,19,Mobile,F,Subscriber,180
SF_1502,941,The Mark of Zorro(1940),The Mark of Zorr,1940,9533,English,Canada,France,Adventure,"","","","","",1.8,1,2024,Qtr 1,March,13,49,Smart TV,M,Free,135
SF_2730,941,The Mark of Zorro(1940),The Mark of Zorr,1940,9533,English,Canada,Canada,Adventure,"","","","","",2.1,1,2024,Qtr 3,September,13,28,Mobile,M,Free,499
SF_4086,941,The Mark of Zorro(1940),The Mark of Zorr,1940,9533,English,Canada,UK,Adventure,"","","","","",2.6,1,2024,Qtr 4,November,30,52,Desktop,F,Subscriber,71
SF_497,941,The Mark of Zorro(1940),The Mark of Zorr,1940,9533,English,Canada,France,Adventure,"","","","","",4.1,1,2024,Qtr 4,November,7,29,Mobile,F,Subscriber,384
SF_748,941,The Mark of Zorro(1940),The Mark of Zorr,1940,9533,English,Canada,UK,Adventure,"","","","","",1.2,1,2024,Qtr 1,February,18,48,Mobile,M,Subscriber,453
SF_3117,2006,The Mask of Zorro(1998),The Mask of Zorr,1998,119730,Italian,Italy,India,Action,Adventure,Romance,"","","",1.8,1,2024,Qtr 4,October,25,29,Mobile,M,Free,40
SF_5156,2006,The Mask of Zorro(1998),The Mask of Zorr,1998,119730,Italian,Italy,India,Action,Adventure,Romance,"","","",3.3,1,2023,Qtr 4,December,13,43,Smart TV,M,Subscriber,494
SF_5953,2006,The Mask of Zorro(1998),The Mask of Zorr,1998,119730,Italian,Italy,UK,Action,Adventure,Romance,"","","",2,1,2024,Qtr 2,May,4,27,Tablet,M,Free,416
SF_1810,367,The Mask(1994),The Mas,1994,287655,German,France,Italy,Comedy,Crime,Fantasy,"","","",4.5,1,2024,Qtr 3,July,5,54,Mobile,M,Free,457
SF_4773,367,The Mask(1994),The Mas,1994,287655,German,France,Italy,Comedy,Crime,Fantasy,"","","",2,1,2024,Qtr 3,August,1,53,Tablet,M,Free,210
SF_2799,2784,The Masque of the Red Death(1964),The Masque of the Red Deat,1964,27402,English,Italy,India,Horror,"","","","","",1.4,1,2024,Qtr 1,January,16,34,Desktop,M,Subscriber,117
SF_3049,3748,The Match(1999),The Matc,1999,95840,English,India,USA,Comedy,Romance,"","","","",3.1,1,2024,Qtr 3,July,23,15,Mobile,F,Subscriber,355
SF_3648,3748,The Match(1999),The Matc,1999,95840,English,India,Canada,Comedy,Romance,"","","","",2.9,1,2024,Qtr 3,September,29,63,Desktop,M,Free,279
SF_1701,1629,The MatchMaker(1997),The MatchMake,1997,18280,Italian,UK,USA,Comedy,Romance,"","","","",2.5,1,2024,Qtr 1,February,28,56,Smart TV,F,Free,156
SF_749,1629,The MatchMaker(1997),The MatchMake,1997,18280,Italian,UK,UK,Comedy,Romance,"","","","",1.6,1,2024,Qtr 4,November,17,35,Mobile,M,Free,436
SF_2721,2913,The Mating Habits of the Earthbound Human(1998),The Mating Habits of the Earthbound Huma,1998,76268,Spanish,USA,Canada,Comedy,"","","","","",5,1,2024,Qtr 1,March,8,65,Smart TV,M,Free,132
SF_3647,2913,The Mating Habits of the Earthbound Human(1998),The Mating Habits of the Earthbound Huma,1998,76268,Spanish,USA,USA,Comedy,"","","","","",3.3,1,2024,Qtr 3,August,23,39,Tablet,M,Free,12
SF_1405,2571,The Matrix(1999),The Matri,1999,150516,French,Italy,UK,Action,Sci-Fi,Thriller,"","","",4.8,1,2024,Qtr 1,March,4,45,Tablet,M,Free,306
SF_1957,2571,The Matrix(1999),The Matri,1999,150516,French,Italy,India,Action,Sci-Fi,Thriller,"","","",4.6,1,2024,Qtr 2,April,24,63,Tablet,F,Subscriber,101
SF_2862,2571,The Matrix(1999),The Matri,1999,150516,French,Italy,UK,Action,Sci-Fi,Thriller,"","","",2.3,1,2024,Qtr 1,March,11,47,Desktop,M,Subscriber,226
SF_474,2571,The Matrix(1999),The Matri,1999,150516,French,Italy,UK,Action,Sci-Fi,Thriller,"","","",4.9,1,2024,Qtr 4,November,29,32,Smart TV,M,Subscriber,85
SF_5463,2571,The Matrix(1999),The Matri,1999,150516,French,Italy,Italy,Action,Sci-Fi,Thriller,"","","",1.2,1,2024,Qtr 3,September,20,31,Smart TV,M,Subscriber,44
SF_4810,3312,The McCullochs(1975),The McCulloch,1975,79094,Spanish,India,USA,Drama,"","","","","",1.2,1,2024,Qtr 4,November,14,13,Smart TV,M,Subscriber,239
SF_4983,3312,The McCullochs(1975),The McCulloch,1975,79094,Spanish,India,Canada,Drama,"","","","","",4.2,1,2024,Qtr 2,June,19,16,Desktop,F,Subscriber,413
SF_2462,3053,The Messenger: The Story of Joan of Arc(1999),The Messenger: The Story of Joan of Ar,1999,131590,French,India,Italy,Drama,War,"","","","",3.3,1,2024,Qtr 4,November,24,33,Mobile,M,Free,10
SF_1894,2082,The Mighty Ducks(1992),The Mighty Duck,1992,190062,English,USA,UK,Children's,Comedy,"","","","",3.4,1,2024,Qtr 4,October,9,28,Smart TV,F,Subscriber,257
SF_266,2082,The Mighty Ducks(1992),The Mighty Duck,1992,190062,English,USA,Canada,Children's,Comedy,"","","","",2.6,1,2024,Qtr 1,March,2,62,Smart TV,M,Free,58
SF_4207,2082,The Mighty Ducks(1992),The Mighty Duck,1992,190062,English,USA,USA,Children's,Comedy,"","","","",3.8,1,2024,Qtr 1,February,28,61,Smart TV,M,Free,183
SF_1345,2310,The Mighty(1998),The Might,1998,49619,Spanish,India,India,Drama,"","","","","",4.7,1,2024,Qtr 4,December,8,57,Desktop,F,Subscriber,341
SF_2318,2310,The Mighty(1998),The Might,1998,49619,Spanish,India,USA,Drama,"","","","","",4.6,1,2024,Qtr 2,June,8,40,Desktop,M,Subscriber,244
SF_339,2310,The Mighty(1998),The Might,1998,49619,Spanish,India,Italy,Drama,"","","","","",1.8,1,2024,Qtr 1,March,18,60,Mobile,M,Subscriber,52
SF_4040,2844,The Minus Man(1999),The Minus Ma,1999,82474,Italian,UK,USA,Drama,Mystery,"","","","",3.9,1,2024,Qtr 1,January,30,54,Smart TV,M,Subscriber,97
SF_4222,2844,The Minus Man(1999),The Minus Ma,1999,82474,Italian,UK,France,Drama,Mystery,"","","","",1.6,1,2024,Qtr 3,July,1,16,Mobile,F,Free,444
SF_1008,1353,The Mirror Has Two Faces(1996),The Mirror Has Two Face,1996,38394,English,Italy,USA,Comedy,Romance,"","","","",1.2,1,2024,Qtr 1,January,16,58,Tablet,M,Subscriber,377
SF_5126,3415,The Mirror(Zerkalo) (1975),The Mirror(Zerkalo),1975,37215,English,France,Canada,Drama,"","","","","",1.1,1,2024,Qtr 2,May,8,9,Desktop,M,Subscriber,279
SF_3581,2568,The Mod Squad(1999),The Mod Squa,1999,19088,Italian,France,India,Action,Crime,"","","","",4.7,1,2024,Qtr 3,August,27,11,Tablet,M,Subscriber,30
SF_3954,2568,The Mod Squad(1999),The Mod Squa,1999,19088,Italian,France,UK,Action,Crime,"","","","",2.6,1,2024,Qtr 4,October,14,23,Smart TV,M,Subscriber,180
SF_2750,2667,The Mole People(1956),The Mole Peopl,1956,25794,Italian,Italy,USA,Sci-Fi,"","","","","",2,1,2024,Qtr 3,July,31,25,Tablet,F,Subscriber,431
SF_3795,2667,The Mole People(1956),The Mole Peopl,1956,25794,Italian,Italy,UK,Sci-Fi,"","","","","",3.8,1,2024,Qtr 3,July,27,23,Smart TV,F,Free,197
SF_3989,2667,The Mole People(1956),The Mole Peopl,1956,25794,Italian,Italy,India,Sci-Fi,"","","","","",3.6,1,2024,Qtr 2,June,25,64,Tablet,M,Free,443
SF_2654,2593,The Monster(Il Mostro) (1994),The Monster(Il Mostro),1994,58686,English,India,USA,Comedy,"","","","","",1.7,1,2024,Qtr 3,August,14,25,Tablet,F,Free,464
SF_1248,2749,The Morning After(1986),The Morning Afte,1986,9888,Spanish,Italy,Canada,Drama,Mystery,"","","","",4.4,1,2024,Qtr 1,March,21,59,Mobile,F,Subscriber,327
SF_1785,2749,The Morning After(1986),The Morning Afte,1986,9888,Spanish,Italy,France,Drama,Mystery,"","","","",4.2,1,2024,Qtr 2,May,31,60,Desktop,M,Subscriber,86
SF_2810,2749,The Morning After(1986),The Morning Afte,1986,9888,Spanish,Italy,USA,Drama,Mystery,"","","","",3.1,1,2024,Qtr 3,September,28,31,Smart TV,F,Free,362
SF_5196,2749,The Morning After(1986),The Morning Afte,1986,9888,Spanish,Italy,France,Drama,Mystery,"","","","",1.8,1,2024,Qtr 2,June,19,32,Smart TV,M,Free,316
SF_975,2749,The Morning After(1986),The Morning Afte,1986,9888,Spanish,Italy,UK,Drama,Mystery,"","","","",1.5,1,2024,Qtr 2,June,6,33,Mobile,M,Free,153
SF_2107,2228,The Mountain Eagle(1926),The Mountain Eagl,1926,23643,German,Italy,Italy,Drama,"","","","","",3.8,1,2024,Qtr 1,March,25,59,Smart TV,M,Subscriber,63
SF_2159,2228,The Mountain Eagle(1926),The Mountain Eagl,1926,23643,German,Italy,France,Drama,"","","","","",3.9,1,2024,Qtr 3,July,26,15,Mobile,F,Free,192
SF_3254,2228,The Mountain Eagle(1926),The Mountain Eagl,1926,23643,German,Italy,Canada,Drama,"","","","","",4.6,1,2024,Qtr 2,April,19,32,Desktop,F,Subscriber,225
SF_4010,2228,The Mountain Eagle(1926),The Mountain Eagl,1926,23643,German,Italy,India,Drama,"","","","","",4.2,1,2024,Qtr 2,June,30,29,Mobile,M,Free,340
SF_5379,2228,The Mountain Eagle(1926),The Mountain Eagl,1926,23643,German,Italy,UK,Drama,"","","","","",4.6,1,2024,Qtr 2,June,19,17,Desktop,M,Free,131
SF_5486,2228,The Mountain Eagle(1926),The Mountain Eagl,1926,23643,German,Italy,Canada,Drama,"","","","","",2.6,1,2024,Qtr 3,September,27,40,Smart TV,M,Free,281
SF_2138,2633,The Mummy(1932),The Mumm,1932,97438,Spanish,France,Italy,Horror,Romance,"","","","",4.4,1,2024,Qtr 1,February,25,33,Mobile,F,Free,390
SF_5372,2633,The Mummy(1932),The Mumm,1932,97438,Spanish,France,Canada,Horror,Romance,"","","","",3.5,1,2024,Qtr 3,July,28,57,Mobile,M,Free,218
SF_4808,2634,The Mummy(1959),The Mumm,1959,38593,English,USA,France,Horror,"","","","","",1.4,1,2024,Qtr 1,January,23,49,Desktop,M,Subscriber,347
SF_5633,2634,The Mummy(1959),The Mumm,1959,38593,English,USA,France,Horror,"","","","","",2.5,1,2024,Qtr 2,April,16,29,Mobile,M,Free,464
SF_2706,2617,The Mummy(1999),The Mumm,1999,35820,Spanish,USA,France,Action,Adventure,Horror,Thriller,"","",3.7,1,2024,Qtr 3,August,17,59,Mobile,F,Subscriber,26
SF_3353,2617,The Mummy(1999),The Mumm,1999,35820,Spanish,USA,USA,Action,Adventure,Horror,Thriller,"","",1.2,1,2024,Qtr 3,August,31,24,Mobile,M,Subscriber,206
SF_3842,2617,The Mummy(1999),The Mumm,1999,35820,Spanish,USA,India,Action,Adventure,Horror,Thriller,"","",2.3,1,2024,Qtr 2,June,29,20,Tablet,F,Subscriber,55
SF_4178,2617,The Mummy(1999),The Mumm,1999,35820,Spanish,USA,India,Action,Adventure,Horror,Thriller,"","",3.8,1,2024,Qtr 4,October,18,65,Mobile,F,Free,338
SF_4340,2617,The Mummy(1999),The Mumm,1999,35820,Spanish,USA,Canada,Action,Adventure,Horror,Thriller,"","",1.4,1,2024,Qtr 4,October,22,39,Mobile,F,Subscriber,453
SF_1374,2635,The Mummy's Curse(1944),The Mummy's Curs,1944,80001,German,Canada,Canada,Horror,"","","","","",3.9,1,2024,Qtr 2,June,18,48,Smart TV,M,Free,350
SF_1711,2636,The Mummy's Ghost(1944),The Mummy's Ghos,1944,27731,Italian,Canada,Canada,Horror,"","","","","",1.3,1,2024,Qtr 3,July,23,14,Desktop,F,Subscriber,295
SF_4851,2636,The Mummy's Ghost(1944),The Mummy's Ghos,1944,27731,Italian,Canada,USA,Horror,"","","","","",1.8,1,2024,Qtr 1,March,28,43,Mobile,M,Free,204
SF_5188,2636,The Mummy's Ghost(1944),The Mummy's Ghos,1944,27731,Italian,Canada,Italy,Horror,"","","","","",3.6,1,2024,Qtr 1,February,5,20,Smart TV,F,Subscriber,348
SF_4654,2637,The Mummy's Hand(1940),The Mummy's Han,1940,50483,French,India,India,Horror,"","","","","",4.4,1,2024,Qtr 3,September,22,57,Smart TV,M,Subscriber,50
SF_546,2637,The Mummy's Hand(1940),The Mummy's Han,1940,50483,French,India,India,Horror,"","","","","",1.8,1,2024,Qtr 1,February,26,42,Tablet,F,Subscriber,89
SF_1387,2638,The Mummy's Tomb(1942),The Mummy's Tom,1942,32278,French,India,France,Horror,"","","","","",3.7,1,2024,Qtr 2,April,14,10,Tablet,F,Free,73
SF_6035,2638,The Mummy's Tomb(1942),The Mummy's Tom,1942,32278,French,India,Italy,Horror,"","","","","",4.8,1,2024,Qtr 1,March,3,35,Mobile,F,Free,142
SF_1378,2083,The Muppet Christmas Carol(1992),The Muppet Christmas Caro,1992,124284,German,France,India,Children's,Musical,"","","","",5,1,2024,Qtr 4,November,7,38,Mobile,F,Free,240
SF_1423,2083,The Muppet Christmas Carol(1992),The Muppet Christmas Caro,1992,124284,German,France,India,Children's,Musical,"","","","",3.1,1,2024,Qtr 4,December,11,34,Smart TV,M,Subscriber,332
SF_2027,2083,The Muppet Christmas Carol(1992),The Muppet Christmas Caro,1992,124284,German,France,Italy,Children's,Musical,"","","","",1.8,1,2024,Qtr 1,February,23,65,Mobile,F,Subscriber,223
SF_3859,2083,The Muppet Christmas Carol(1992),The Muppet Christmas Caro,1992,124284,German,France,USA,Children's,Musical,"","","","",1.7,1,2024,Qtr 2,May,20,55,Desktop,M,Free,204
SF_4191,2083,The Muppet Christmas Carol(1992),The Muppet Christmas Caro,1992,124284,German,France,India,Children's,Musical,"","","","",4.3,1,2024,Qtr 2,May,12,14,Desktop,F,Free,456
SF_504,2083,The Muppet Christmas Carol(1992),The Muppet Christmas Caro,1992,124284,German,France,Canada,Children's,Musical,"","","","",3.5,1,2024,Qtr 2,June,14,9,Tablet,M,Free,210
SF_2773,3396,The Muppet Movie(1979),The Muppet Movi,1979,25716,German,USA,India,Children's,Comedy,"","","","",2,1,2024,Qtr 1,February,19,64,Tablet,M,Subscriber,162
SF_2889,3396,The Muppet Movie(1979),The Muppet Movi,1979,25716,German,USA,UK,Children's,Comedy,"","","","",3.7,1,2024,Qtr 4,November,22,22,Desktop,M,Free,260
SF_4159,3396,The Muppet Movie(1979),The Muppet Movi,1979,25716,German,USA,France,Children's,Comedy,"","","","",4.7,1,2024,Qtr 2,April,7,39,Smart TV,F,Free,225
SF_1942,3398,The Muppets Take Manhattan(1984),The Muppets Take Manhatta,1984,141080,German,India,France,Children's,Comedy,"","","","",4.5,1,2024,Qtr 2,April,4,34,Tablet,M,Subscriber,416
SF_2127,3398,The Muppets Take Manhattan(1984),The Muppets Take Manhatta,1984,141080,German,India,UK,Children's,Comedy,"","","","",2.2,1,2024,Qtr 3,August,14,23,Smart TV,M,Subscriber,119
SF_2782,3398,The Muppets Take Manhattan(1984),The Muppets Take Manhatta,1984,141080,German,India,USA,Children's,Comedy,"","","","",2.3,1,2024,Qtr 4,November,30,46,Mobile,F,Free,239
SF_4636,3398,The Muppets Take Manhattan(1984),The Muppets Take Manhatta,1984,141080,German,India,Italy,Children's,Comedy,"","","","",2.6,1,2024,Qtr 3,July,27,12,Desktop,M,Subscriber,188
SF_4183,2829,The Muse(1999),The Mus,1999,93810,English,USA,UK,Comedy,Drama,"","","","",1.3,1,2024,Qtr 2,April,9,50,Mobile,M,Subscriber,171
SF_4254,2829,The Muse(1999),The Mus,1999,93810,English,USA,Italy,Comedy,Drama,"","","","",1.9,1,2024,Qtr 2,June,20,59,Tablet,M,Subscriber,315
SF_2996,3620,The Myth of Fingerprints(1997),The Myth of Fingerprint,1997,64094,Italian,Canada,India,Comedy,Drama,"","","","",1.7,1,2024,Qtr 3,July,6,16,Mobile,M,Subscriber,369
SF_5164,3869,The Naked Gun 2 1/2: The Smell of Fear(1991),The Naked Gun 2 1/2: The Smell of Fea,1991,74775,Spanish,France,India,Comedy,"","","","","",4.4,1,2024,Qtr 2,April,8,28,Desktop,F,Free,410
SF_1070,3868,The Naked Gun: From the Files of Police Squad!(1988),The Naked Gun: From the Files of Police Squad,1988,39801,German,Italy,India,Comedy,"","","","","",1.1,1,2024,Qtr 4,November,23,30,Tablet,F,Free,388
SF_5276,3868,The Naked Gun: From the Files of Police Squad!(1988),The Naked Gun: From the Files of Police Squad,1988,39801,German,Italy,Italy,Comedy,"","","","","",2.1,1,2024,Qtr 4,October,23,19,Desktop,F,Free,412
SF_5599,3868,The Naked Gun: From the Files of Police Squad!(1988),The Naked Gun: From the Files of Police Squad,1988,39801,German,Italy,India,Comedy,"","","","","",4.5,1,2024,Qtr 1,March,21,32,Tablet,M,Free,364
SF_2394,2343,The Naked Man(1998),The Naked Ma,1998,62063,English,UK,Italy,Drama,"","","","","",1.6,1,2024,Qtr 2,April,9,32,Desktop,M,Subscriber,227
SF_4641,2343,The Naked Man(1998),The Naked Ma,1998,62063,English,UK,India,Drama,"","","","","",3.2,1,2024,Qtr 1,January,3,56,Desktop,M,Subscriber,264
