MovieID,Title,Title,Year,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Language,Country,Total Views,,,,,,,,,
3342,Birdy (1984),Birdy,1984,Drama,War,,,,,English,Canada,24330,,,,,,,,,
3343,And God Created Woman (1988),And God Created Woman,1988,Comedy,Drama,Romance,,,,Spanish,Italy,8877,,,,,,,,,
3344,Blood Feast (1963),Blood Feast,1963,Horror,,,,,,German,Canada,54810,,,,,,,,,
3345,"Charlie, the Lonesome Cougar (1967)","Charlie, the Lonesome Cougar",1967,Adventure,Children's,,,,,English,UK,75766,,,,,,,,,
3346,Color Me Blood Red (1965),Color Me Blood Red,1965,Horror,,,,,,German,UK,8880,,,,,,,,,
3347,Never Cry Wolf (1983),Never Cry Wolf,1983,Drama,,,,,,Italian,Italy,92321,,,,,,,,,
3348,The Night Visitor(1970),The Night Visito,1970,Crime,Thriller,,,,,French,France,99795,,,,,,,,,
3349,The Perils of Pauline(1947),The Perils of Paulin,1947,Comedy,,,,,,English,USA,31057,,,,,,,,,
3350,A Raisin in the Sun(1961),A Raisin in the Su,1961,Drama,,,,,,German,Italy,49044,,,,,,,,,
3351,Two Thousand Maniacs! (1964),Two Thousand Maniacs!,1964,Horror,,,,,,Spanish,India,50052,,,,,,,,,
3352,Brown's Requiem (1998),Brown's Requiem,1998,Drama,,,,,,French,Canada,15788,,,,,,,,,
3353,The Closer You Get(2000),The Closer You Ge,2000,Comedy,Romance,,,,,Italian,USA,87960,,,,,,,,,
3354,Mission to Mars (2000),Mission to Mars,2000,Sci-Fi,,,,,,German,France,6938,,,,,,,,,
3355,The Ninth Gate(2000),The Ninth Gat,2000,Thriller,,,,,,Spanish,India,30169,,,,,,,,,
3356,Condo Painting (2000),Condo Painting,2000,Documentary,,,,,,French,USA,68602,,,,,,,,,
3357,East-West (Est-ouest) (1999),East-West (Est-ouest),1999,Drama,Romance,,,,,French,France,57532,,,,,,,,,
3358,Defending Your Life (1991),Defending Your Life,1991,Comedy,Romance,,,,,Italian,India,4775,,,,,,,,,
3359,Breaking Away (1979),Breaking Away,1979,Drama,,,,,,Italian,France,1351,,,,,,,,,
3360,Hoosiers (1986),Hoosiers,1986,Drama,,,,,,Italian,France,5751,,,,,,,,,
3361,Bull Durham (1988),Bull Durham,1988,Comedy,,,,,,French,UK,54937,,,,,,,,,
3362,Dog Day Afternoon (1975),Dog Day Afternoon,1975,Comedy,Crime,Drama,,,,German,France,37054,,,,,,,,,
3363,American Graffiti (1973),American Graffiti,1973,Comedy,Drama,,,,,French,France,95129,,,,,,,,,
3364,The Asphalt Jungle(1950),The Asphalt Jungl,1950,Crime,Film-Noir,,,,,Italian,Canada,14779,,,,,,,,,
3365,The Searchers(1956),The Searcher,1956,Western,,,,,,French,USA,78651,,,,,,,,,
3366,Where Eagles Dare (1969),Where Eagles Dare,1969,Action,Adventure,War,,,,French,UK,67855,,,,,,,,,
3367,The Devil's Brigade(1968),The Devil's Brigad,1968,War,,,,,,French,UK,95048,,,,,,,,,
3368,The Big Country(1958),The Big Countr,1958,Romance,Western,,,,,German,Italy,31001,,,,,,,,,
3369,Any Number Can Win (MÃ©lodie en sous-sol ) (1963),Any Number Can Win (MÃ©lodie en sous-sol ),1963,Crime,,,,,,French,Canada,30505,,,,,,,,,
3370,Betrayed (1988),Betrayed,1988,Drama,Thriller,,,,,French,UK,26071,,,,,,,,,
3371,Bound for Glory (1976),Bound for Glory,1976,Drama,,,,,,Spanish,USA,2530,,,,,,,,,
3372,The Bridge at Remagen(1969),The Bridge at Remage,1969,Action,War,,,,,Italian,France,63865,,,,,,,,,
3373,Buck and the Preacher (1972),Buck and the Preacher,1972,Western,,,,,,Spanish,France,28634,,,,,,,,,
3374,Daughters of the Dust (1992),Daughters of the Dust,1992,Drama,,,,,,French,France,72197,,,,,,,,,
3375,Destination Moon (1950),Destination Moon,1950,Sci-Fi,,,,,,Spanish,USA,72132,,,,,,,,,
3376,The Fantastic Night(La Nuit Fantastique) (1949),The Fantastic Night(La Nuit Fantastique),1949,Romance,,,,,,German,Italy,17724,,,,,,,,,
3377,Hangmen Also Die (1943),Hangmen Also Die,1943,Drama,War,,,,,Spanish,Italy,93905,,,,,,,,,
3378,The Ogre(Der Unhold) (1996),The Ogre(Der Unhold),1996,Drama,,,,,,Italian,Canada,40941,,,,,,,,,
3379,On the Beach (1959),On the Beach,1959,Drama,,,,,,Italian,Italy,57791,,,,,,,,,
3380,Railroaded! (1947),Railroaded!,1947,Film-Noir,,,,,,Spanish,USA,81628,,,,,,,,,
3381,Slaves to the Underground (1997),Slaves to the Underground,1997,Comedy,Drama,,,,,English,Italy,55818,,,,,,,,,
3382,Song of Freedom (1936),Song of Freedom,1936,Drama,,,,,,German,USA,3786,,,,,,,,,
3383,Big Fella (1937),Big Fella,1937,Drama,Musical,,,,,German,Italy,91432,,,,,,,,,
3384,The Taking of Pelham One Two Three(1974),The Taking of Pelham One Two Thre,1974,Action,,,,,,Italian,USA,30297,,,,,,,,,
3385,Volunteers (1985),Volunteers,1985,Comedy,,,,,,English,Italy,60769,,,,,,,,,
3386,JFK (1991),JFK,1991,Drama,Mystery,,,,,Spanish,India,68062,,,,,,,,,
3387,Who's Harry Crumb? (1989),Who's Harry Crumb?,1989,Comedy,,,,,,French,Italy,23411,,,,,,,,,
3388,Harry and the Hendersons (1987),Harry and the Hendersons,1987,Comedy,,,,,,French,Canada,69023,,,,,,,,,
3389,Let's Get Harry (1986),Let's Get Harry,1986,Action,Adventure,,,,,German,Italy,85082,,,,,,,,,
3390,Shanghai Surprise (1986),Shanghai Surprise,1986,Adventure,,,,,,English,Italy,37213,,,,,,,,,
3391,Who's That Girl? (1987),Who's That Girl?,1987,Comedy,,,,,,Spanish,Italy,70558,,,,,,,,,
3392,She-Devil (1989),She-Devil,1989,Comedy,,,,,,Spanish,Italy,99450,,,,,,,,,
3393,Date with an Angel (1987),Date with an Angel,1987,Comedy,Fantasy,,,,,Italian,India,16449,,,,,,,,,
3394,Blind Date (1987),Blind Date,1987,Comedy,Romance,,,,,Spanish,USA,15799,,,,,,,,,
3395,Nadine (1987),Nadine,1987,Comedy,,,,,,German,Canada,72983,,,,,,,,,
3396,The Muppet Movie(1979),The Muppet Movi,1979,Children's,Comedy,,,,,German,USA,12858,,,,,,,,,
3397,The Great Muppet Caper(1981),The Great Muppet Cape,1981,Children's,Comedy,,,,,Spanish,USA,90187,,,,,,,,,
3398,The Muppets Take Manhattan(1984),The Muppets Take Manhatta,1984,Children's,Comedy,,,,,German,India,70540,,,,,,,,,
3399,Sesame Street Presents Follow That Bird (1985),Sesame Street Presents Follow That Bird,1985,Children's,Comedy,,,,,Spanish,Canada,89015,,,,,,,,,
3400,We're Back! A Dinosaur's Story (1993),We're Back! A Dinosaur's Story,1993,Animation,Children's,,,,,English,UK,75529,,,,,,,,,
3401,Baby... Secret of the Lost Legend (1985),Baby... Secret of the Lost Legend,1985,Adventure,Sci-Fi,,,,,English,France,34518,,,,,,,,,
3402,Turtle Diary (1985),Turtle Diary,1985,Drama,,,,,,Spanish,France,58682,,,,,,,,,
3403,Raise the Titanic (1980),Raise the Titanic,1980,Drama,Thriller,,,,,German,France,50323,,,,,,,,,
3404,Titanic (1953),Titanic,1953,Action,Drama,,,,,Italian,UK,81231,,,,,,,,,
3405,A Night to Remember(1958),A Night to Remembe,1958,Action,Drama,,,,,Spanish,France,24454,,,,,,,,,
3406,Captain Horatio Hornblower (1951),Captain Horatio Hornblower,1951,Action,Adventure,War,,,,French,India,27015,,,,,,,,,
3407,The Carriers Are Waiting(Les Convoyeurs Attendent) (1999),The Carriers Are Waiting(Les Convoyeurs Attendent),1999,Comedy,Drama,,,,,Italian,UK,98156,,,,,,,,,
3408,Erin Brockovich (2000),Erin Brockovich,2000,Drama,,,,,,Spanish,UK,7768,,,,,,,,,
3409,Final Destination (2000),Final Destination,2000,Drama,,,,,,German,India,73198,,,,,,,,,
3410,Soft Fruit (1999),Soft Fruit,1999,Comedy,Drama,,,,,Italian,USA,8780,,,,,,,,,
3411,Babymother (1998),Babymother,1998,Drama,,,,,,English,France,96253,,,,,,,,,
3412,The Bear(1988),The Bea,1988,Adventure,,,,,,Spanish,Italy,98032,,,,,,,,,
3413,Impact (1949),Impact,1949,Crime,Drama,,,,,French,India,20072,,,,,,,,,
3414,Love Is a Many-Splendored Thing (1955),Love Is a Many-Splendored Thing,1955,Romance,,,,,,German,India,96863,,,,,,,,,
3415,The Mirror(Zerkalo) (1975),The Mirror(Zerkalo),1975,Drama,,,,,,English,France,37215,,,,,,,,,
3416,The Trial(Le ProcÃ¨s) (1963),The Trial(Le ProcÃ¨s),1963,Drama,,,,,,English,Canada,79997,,,,,,,,,
3417,The Crimson Pirate(1952),The Crimson Pirat,1952,Adventure,Comedy,Sci-Fi,,,,Italian,Canada,9985,,,,,,,,,
3418,Thelma & Louise (1991),Thelma & Louise,1991,Action,Drama,,,,,Spanish,Canada,50830,,,,,,,,,
3419,Something for Everyone (1970),Something for Everyone,1970,Comedy,Crime,,,,,English,UK,34027,,,,,,,,,
3420,...And Justice for All (1979),...And Justice for All,1979,Drama,Thriller,,,,,French,Canada,2983,,,,,,,,,
3421,Animal House (1978),Animal House,1978,Comedy,,,,,,French,Italy,48753,,,,,,,,,
3422,She's Gotta Have It (1986),She's Gotta Have It,1986,Comedy,Romance,,,,,Spanish,Canada,52392,,,,,,,,,
3423,School Daze (1988),School Daze,1988,Drama,,,,,,Spanish,Italy,73855,,,,,,,,,
3424,Do the Right Thing (1989),Do the Right Thing,1989,Comedy,Drama,,,,,English,Canada,25344,,,,,,,,,
3425,Mo' Better Blues (1990),Mo' Better Blues,1990,Drama,,,,,,Spanish,France,14316,,,,,,,,,
3426,Jungle Fever (1991),Jungle Fever,1991,Drama,Romance,,,,,French,Canada,51911,,,,,,,,,
3427,Coogan's Bluff (1968),Coogan's Bluff,1968,Crime,,,,,,English,France,23719,,,,,,,,,
3428,The Champ(1979),The Cham,1979,Drama,,,,,,English,Italy,85474,,,,,,,,,
3429,Creature Comforts (1990),Creature Comforts,1990,Animation,Comedy,,,,,Italian,France,71531,,,,,,,,,
3430,Death Wish (1974),Death Wish,1974,Action,Drama,,,,,Italian,India,64237,,,,,,,,,
3431,Death Wish II (1982),Death Wish II,1982,Action,Drama,,,,,Spanish,India,82289,,,,,,,,,
3432,Death Wish 3 (1985),Death Wish 3,1985,Action,Drama,,,,,German,India,51844,,,,,,,,,
3433,Death Wish 4: The Crackdown (1987),Death Wish 4: The Crackdown,1987,Action,Drama,,,,,Spanish,USA,32339,,,,,,,,,
3434,Death Wish V: The Face of Death (1994),Death Wish V: The Face of Death,1994,Action,Drama,,,,,French,USA,74714,,,,,,,,,
3435,Double Indemnity (1944),Double Indemnity,1944,Crime,Film-Noir,,,,,Spanish,UK,35611,,,,,,,,,
3436,Dying Young (1991),Dying Young,1991,Drama,Romance,,,,,Italian,USA,69270,,,,,,,,,
3437,Cool as Ice (1991),Cool as Ice,1991,Drama,,,,,,German,France,3382,,,,,,,,,
3438,Teenage Mutant Ninja Turtles (1990),Teenage Mutant Ninja Turtles,1990,Action,Children's,Fantasy,,,,English,UK,42150,,,,,,,,,
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,Action,Children's,Fantasy,,,,French,France,98520,,,,,,,,,
3440,Teenage Mutant Ninja Turtles III (1993),Teenage Mutant Ninja Turtles III,1993,Action,Children's,Fantasy,,,,English,India,6188,,,,,,,,,
3441,Red Dawn (1984),Red Dawn,1984,Action,War,,,,,Spanish,India,75667,,,,,,,,,
3442,Band of the Hand (1986),Band of the Hand,1986,Action,,,,,,Spanish,Canada,91662,,,,,,,,,
3443,Born American (1986),Born American,1986,Action,Drama,Thriller,,,,German,UK,70606,,,,,,,,,
3444,Bloodsport (1988),Bloodsport,1988,Action,,,,,,German,USA,62537,,,,,,,,,
3445,Eyes of Laura Mars (1978),Eyes of Laura Mars,1978,Mystery,Thriller,,,,,Italian,France,99274,,,,,,,,,
3446,Funny Bones (1995),Funny Bones,1995,Comedy,,,,,,Spanish,UK,28781,,,,,,,,,
3447,The Good Earth(1937),The Good Eart,1937,Drama,,,,,,Spanish,UK,73608,,,,,,,,,
3448,"Good Morning, Vietnam (1987)","Good Morning, Vietnam",1987,Comedy,Drama,War,,,,German,USA,92962,,,,,,,,,
3449,The Good Mother(1988),The Good Mothe,1988,Drama,,,,,,German,France,1754,,,,,,,,,
3450,Grumpy Old Men (1993),Grumpy Old Men,1993,Comedy,,,,,,French,Italy,25003,,,,,,,,,
3451,Guess Who's Coming to Dinner (1967),Guess Who's Coming to Dinner,1967,Comedy,Drama,,,,,Spanish,USA,89408,,,,,,,,,
3452,Romeo Must Die (2000),Romeo Must Die,2000,Action,Romance,,,,,French,Canada,50982,,,,,,,,,
3453,Here on Earth (2000),Here on Earth,2000,Drama,Romance,,,,,Italian,Italy,78707,,,,,,,,,
3454,Whatever It Takes (2000),Whatever It Takes,2000,Comedy,Romance,,,,,English,Canada,34369,,,,,,,,,
3455,Buddy Boy (1999),Buddy Boy,1999,Drama,Thriller,,,,,Spanish,France,51967,,,,,,,,,
3456,The Color of Paradise(Rang-e Khoda) (1999),The Color of Paradise(Rang-e Khoda),1999,Drama,,,,,,Spanish,India,1848,,,,,,,,,
3457,Waking the Dead (1999),Waking the Dead,1999,Drama,,,,,,Spanish,Canada,90894,,,,,,,,,
3458,Blood and Sand (Sangre y Arena) (1989),Blood and Sand (Sangre y Arena),1989,Drama,Romance,,,,,German,India,18700,,,,,,,,,
3459,Gothic (1986),Gothic,1986,Drama,Horror,,,,,French,France,55467,,,,,,,,,
3460,Hillbillys in a Haunted House (1967),Hillbillys in a Haunted House,1967,Comedy,,,,,,Spanish,USA,26513,,,,,,,,,
3461,Lord of the Flies (1963),Lord of the Flies,1963,Adventure,Drama,Thriller,,,,German,Canada,44152,,,,,,,,,
3462,Modern Times (1936),Modern Times,1936,Comedy,,,,,,French,Italy,48860,,,,,,,,,
3463,Last Resort (1994),Last Resort,1994,Comedy,,,,,,German,USA,31866,,,,,,,,,
3464,Solar Crisis (1993),Solar Crisis,1993,Sci-Fi,Thriller,,,,,French,Italy,73073,,,,,,,,,
3465,That's Life! (1986),That's Life!,1986,Drama,,,,,,French,Canada,63236,,,,,,,,,
3466,Heart and Souls (1993),Heart and Souls,1993,Comedy,Fantasy,,,,,French,UK,58738,,,,,,,,,
3467,Hud (1963),Hud,1963,Drama,Western,,,,,French,Canada,74884,,,,,,,,,
3468,The Hustler(1961),The Hustle,1961,Drama,,,,,,Italian,USA,55192,,,,,,,,,
3469,Inherit the Wind (1960),Inherit the Wind,1960,Drama,,,,,,French,Italy,55400,,,,,,,,,
3470,Dersu Uzala (1974),Dersu Uzala,1974,Adventure,Drama,,,,,Spanish,Italy,8690,,,,,,,,,
3471,Close Encounters of the Third Kind (1977),Close Encounters of the Third Kind,1977,Drama,Sci-Fi,,,,,French,India,16055,,,,,,,,,
3472,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror Hotel (a.k.a. The City of the Dead),1960,Horror,,,,,,German,France,4656,,,,,,,,,
3473,Jonah Who Will Be 25 in the Year 2000 (1976),Jonah Who Will Be 25 in the Year 2000,1976,Comedy,,,,,,English,Italy,3521,,,,,,,,,
3474,Retroactive (1997),Retroactive,1997,Sci-Fi,Thriller,,,,,Italian,USA,43103,,,,,,,,,
3475,A Place in the Sun(1951),A Place in the Su,1951,Drama,Romance,,,,,Spanish,Italy,53133,,,,,,,,,
3476,Jacob's Ladder (1990),Jacob's Ladder,1990,Horror,Mystery,Thriller,,,,Italian,Canada,36778,,,,,,,,,
3477,Empire Records (1995),Empire Records,1995,Comedy,Drama,,,,,Spanish,UK,1911,,,,,,,,,
3478,"Bamba, La (1987)","Bamba, La",1987,Drama,,,,,,German,France,86148,,,,,,,,,
3479,Ladyhawke (1985),Ladyhawke,1985,Adventure,Fantasy,Romance,,,,Italian,Italy,7702,,,,,,,,,
3480,Lucas (1986),Lucas,1986,Drama,,,,,,Italian,USA,19611,,,,,,,,,
3481,High Fidelity (2000),High Fidelity,2000,Comedy,,,,,,French,Canada,24298,,,,,,,,,
3482,Price of Glory (2000),Price of Glory,2000,Drama,,,,,,French,Canada,94323,,,,,,,,,
3483,The Road to El Dorado(2000),The Road to El Dorad,2000,Animation,Children's,,,,,German,Canada,65435,,,,,,,,,
3484,The Skulls(2000),The Skull,2000,Thriller,,,,,,French,Canada,44076,,,,,,,,,
3485,Autopsy (Macchie Solari) (1975),Autopsy (Macchie Solari),1975,Horror,,,,,,Italian,Italy,76548,,,,,,,,,
3486,Devil Girl From Mars (1954),Devil Girl From Mars,1954,Sci-Fi,,,,,,French,UK,48312,,,,,,,,,
3487,"Dorado, El (1967)","Dorado, El",1967,Western,,,,,,German,UK,36283,,,,,,,,,
3488,The Hideous Sun Demon(1959),The Hideous Sun Demo,1959,Horror,Sci-Fi,,,,,Italian,France,94323,,,,,,,,,
3489,Hook (1991),Hook,1991,Adventure,Fantasy,,,,,Italian,Italy,32895,,,,,,,,,
3490,Horror Express (1972),Horror Express,1972,Horror,,,,,,French,USA,48772,,,,,,,,,
3491,My Chauffeur (1986),My Chauffeur,1986,Comedy,,,,,,Spanish,USA,25234,,,,,,,,,
3492,The Son of the Sheik(1926),The Son of the Shei,1926,Adventure,,,,,,Italian,India,66325,,,,,,,,,
3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Torso (Corpi Presentano Tracce di Violenza Carnale),1973,Horror,,,,,,Spanish,USA,42887,,,,,,,,,
3494,True Grit (1969),True Grit,1969,Adventure,Western,,,,,Spanish,USA,20534,,,,,,,,,
3495,Roadside Prophets (1992),Roadside Prophets,1992,Comedy,Drama,,,,,English,UK,21626,,,,,,,,,
3496,Madame Sousatzka (1988),Madame Sousatzka,1988,Drama,,,,,,Spanish,USA,14472,,,,,,,,,
3497,Max Dugan Returns (1983),Max Dugan Returns,1983,Comedy,,,,,,Italian,France,86640,,,,,,,,,
3498,Midnight Express (1978),Midnight Express,1978,Drama,,,,,,German,UK,51431,,,,,,,,,
3499,Misery (1990),Misery,1990,Horror,,,,,,English,France,12845,,,,,,,,,
3500,Mr. Saturday Night (1992),Mr. Saturday Night,1992,Comedy,Drama,,,,,German,France,51028,,,,,,,,,
3501,Murphy's Romance (1985),Murphy's Romance,1985,Comedy,Romance,,,,,Italian,UK,96900,,,,,,,,,
3502,My Life (1993),My Life,1993,Drama,,,,,,English,USA,13050,,,,,,,,,
3503,Solaris (Solyaris) (1972),Solaris (Solyaris),1972,Drama,Sci-Fi,,,,,English,Canada,6755,,,,,,,,,
3504,Network (1976),Network,1976,Comedy,Drama,,,,,German,Canada,3029,,,,,,,,,
3505,No Way Out (1987),No Way Out,1987,Thriller,,,,,,French,Canada,81159,,,,,,,,,
3506,North Dallas Forty (1979),North Dallas Forty,1979,Comedy,Drama,,,,,German,India,6159,,,,,,,,,
3507,The Odd Couple(1968),The Odd Coupl,1968,Comedy,,,,,,German,USA,53553,,,,,,,,,
3508,The Outlaw Josey Wales(1976),The Outlaw Josey Wale,1976,Western,,,,,,Italian,India,11704,,,,,,,,,
3509,Black and White (1999),Black and White,1999,Drama,,,,,,German,USA,83609,,,,,,,,,
3510,Frequency (2000),Frequency,2000,Drama,Thriller,,,,,French,Canada,46941,,,,,,,,,
3511,Ready to Rumble (2000),Ready to Rumble,2000,Comedy,,,,,,French,Canada,21729,,,,,,,,,
3512,Return to Me (2000),Return to Me,2000,Drama,Romance,,,,,German,Italy,87548,,,,,,,,,
3513,Rules of Engagement (2000),Rules of Engagement,2000,Drama,Thriller,,,,,Italian,India,98412,,,,,,,,,
3514,Joe Gould's Secret (2000),Joe Gould's Secret,2000,Drama,,,,,,English,India,12435,,,,,,,,,
3515,Me Myself I (2000),Me Myself I,2000,Comedy,,,,,,English,USA,1574,,,,,,,,,
3516,"Bell, Book and Candle (1958)","Bell, Book and Candle",1958,Comedy,Romance,,,,,German,USA,27609,,,,,,,,,
3517,The Bells(1926),The Bell,1926,Crime,Drama,,,,,Spanish,Italy,86231,,,,,,,,,
3518,The End of Violence(1997),The End of Violenc,1997,Drama,Thriller,,,,,French,USA,90737,,,,,,,,,
3519,Force 10 from Navarone (1978),Force 10 from Navarone,1978,Action,War,,,,,German,USA,47404,,,,,,,,,
3520,How to Stuff a Wild Bikini (1965),How to Stuff a Wild Bikini,1965,Comedy,,,,,,German,Italy,87675,,,,,,,,,
3521,Mystery Train (1989),Mystery Train,1989,Comedy,Crime,Drama,,,,German,Canada,51463,,,,,,,,,
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Sacco and Vanzetti (Sacco e Vanzetti),1971,Drama,,,,,,Italian,UK,8434,,,,,,,,,
3523,Taffin (1988),Taffin,1988,Action,Thriller,,,,,German,USA,58776,,,,,,,,,
3524,Arthur (1981),Arthur,1981,Comedy,Romance,,,,,French,UK,33085,,,,,,,,,
3525,Bachelor Party (1984),Bachelor Party,1984,Comedy,,,,,,German,France,68141,,,,,,,,,
3526,Parenthood (1989),Parenthood,1989,Comedy,Drama,,,,,French,France,28570,,,,,,,,,
3527,Predator (1987),Predator,1987,Action,Sci-Fi,Thriller,,,,Spanish,USA,39892,,,,,,,,,
3528,The Prince of Tides(1991),The Prince of Tide,1991,Drama,Romance,,,,,English,Italy,32921,,,,,,,,,
3529,The Postman Always Rings Twice(1981),The Postman Always Rings Twic,1981,Crime,Thriller,,,,,German,France,95608,,,,,,,,,
3530,Smoking/No Smoking (1993),Smoking/No Smoking,1993,Comedy,,,,,,German,India,39301,,,,,,,,,
3531,All the Vermeers in New York (1990),All the Vermeers in New York,1990,Comedy,Drama,Romance,,,,German,France,93642,,,,,,,,,
3532,Freedom for Us (Ã€ nous la libertÃ© ) (1931),Freedom for Us (Ã€ nous la libertÃ© ),1931,Comedy,,,,,,German,Canada,30732,,,,,,,,,
3533,An Actor's Revenge(Yukinojo Henge) (1963),An Actor's Revenge(Yukinojo Henge),1963,Drama,,,,,,French,UK,14010,,,,,,,,,
3534,28 Days (2000),28 Days,2000,Comedy,,,,,,French,India,83350,,,,,,,,,
3535,American Psycho (2000),American Psycho,2000,Comedy,Horror,Thriller,,,,English,Canada,24494,,,,,,,,,
3536,Keeping the Faith (2000),Keeping the Faith,2000,Comedy,Romance,,,,,Spanish,India,72672,,,,,,,,,
3537,Where the Money Is (2000),Where the Money Is,2000,Comedy,Drama,,,,,Italian,France,95256,,,,,,,,,
3538,East is East (1999),East is East,1999,Comedy,,,,,,Spanish,UK,30189,,,,,,,,,
3539,The Filth and the Fury(2000),The Filth and the Fur,2000,Documentary,,,,,,French,Italy,47158,,,,,,,,,
3540,Passion of Mind (1999),Passion of Mind,1999,Romance,Thriller,,,,,Spanish,India,50641,,,,,,,,,
3541,Third World Cop (1999),Third World Cop,1999,Action,,,,,,German,USA,85677,,,,,,,,,
3542,Coming Apart (1969),Coming Apart,1969,Drama,,,,,,French,Canada,99601,,,,,,,,,
3543,Diner (1982),Diner,1982,Comedy,Drama,,,,,English,France,28952,,,,,,,,,
3544,Shakes the Clown (1991),Shakes the Clown,1991,Comedy,,,,,,Spanish,France,21272,,,,,,,,,
3545,Cabaret (1972),Cabaret,1972,Musical,War,,,,,Spanish,France,79217,,,,,,,,,
3546,What Ever Happened to Baby Jane? (1962),What Ever Happened to Baby Jane?,1962,Drama,Thriller,,,,,Italian,UK,55081,,,,,,,,,
3547,Prick Up Your Ears (1987),Prick Up Your Ears,1987,Drama,,,,,,English,UK,62187,,,,,,,,,
3548,Auntie Mame (1958),Auntie Mame,1958,Comedy,Drama,,,,,Italian,France,13151,,,,,,,,,
3549,Guys and Dolls (1955),Guys and Dolls,1955,Musical,,,,,,French,India,73446,,,,,,,,,
3550,The Hunger(1983),The Hunge,1983,Horror,,,,,,Spanish,France,37847,,,,,,,,,
3551,Marathon Man (1976),Marathon Man,1976,Thriller,,,,,,English,Canada,26811,,,,,,,,,
3552,Caddyshack (1980),Caddyshack,1980,Comedy,,,,,,English,India,34894,,,,,,,,,
3553,Gossip (2000),Gossip,2000,Drama,Thriller,,,,,Italian,India,77016,,,,,,,,,
3554,Love and Basketball (2000),Love and Basketball,2000,Drama,Romance,,,,,English,USA,35916,,,,,,,,,
3555,U-571 (2000),U-571,2000,Action,Thriller,,,,,French,Canada,40856,,,,,,,,,
3556,The Virgin Suicides(1999),The Virgin Suicide,1999,Comedy,Drama,,,,,Italian,France,99806,,,,,,,,,
3557,Jennifer 8 (1992),Jennifer 8,1992,Thriller,,,,,,Italian,India,98651,,,,,,,,,
3558,The Law(Le Legge) (1958),The Law(Le Legge),1958,Drama,,,,,,Italian,France,94641,,,,,,,,,
3559,Limelight (1952),Limelight,1952,Drama,,,,,,German,France,44705,,,,,,,,,
3560,Phantom Love (Ai No Borei) (1978),Phantom Love (Ai No Borei),1978,Drama,,,,,,German,UK,48629,,,,,,,,,
3561,Stacy's Knights (1982),Stacy's Knights,1982,Drama,,,,,,Spanish,UK,59368,,,,,,,,,
3562,Committed (2000),Committed,2000,Comedy,Drama,,,,,French,France,40340,,,,,,,,,
3563,The Crow: Salvation(2000),The Crow: Salvatio,2000,Action,Horror,,,,,French,India,46724,,,,,,,,,
3564,The Flintstones in Viva Rock Vegas(2000),The Flintstones in Viva Rock Vega,2000,Children's,Comedy,,,,,French,USA,81713,,,,,,,,,
3565,Where the Heart Is (2000),Where the Heart Is,2000,Comedy,Drama,,,,,German,India,22912,,,,,,,,,
3566,The Big Kahuna(2000),The Big Kahun,2000,Comedy,Drama,,,,,German,India,68895,,,,,,,,,
3567,Bossa Nova (1999),Bossa Nova,1999,Comedy,,,,,,German,USA,15202,,,,,,,,,
3568,Smiling Fish and Goat on Fire (1999),Smiling Fish and Goat on Fire,1999,Drama,,,,,,Italian,UK,34135,,,,,,,,,
3569,The Idiots(Idioterne) (1998),The Idiots(Idioterne),1998,Comedy,Drama,,,,,German,France,72819,,,,,,,,,
3570,The Last September(1999),The Last Septembe,1999,Drama,,,,,,French,Italy,85892,,,,,,,,,
3571,Time Code (2000),Time Code,2000,Drama,,,,,,Italian,USA,73058,,,,,,,,,
3572,Carnosaur (1993),Carnosaur,1993,Horror,Sci-Fi,,,,,German,Canada,91184,,,,,,,,,
3573,Carnosaur 2 (1995),Carnosaur 2,1995,Horror,Sci-Fi,,,,,Spanish,UK,98444,,,,,,,,,
3574,Carnosaur 3: Primal Species (1996),Carnosaur 3: Primal Species,1996,Horror,Sci-Fi,,,,,Italian,UK,4303,,,,,,,,,
3575,Defying Gravity (1997),Defying Gravity,1997,Drama,,,,,,English,Canada,92102,,,,,,,,,
3576,The Hidden(1987),The Hidde,1987,Action,Horror,Sci-Fi,,,,Italian,UK,50897,,,,,,,,,
3577,Two Moon Juction (1988),Two Moon Juction,1988,Drama,,,,,,English,USA,2703,,,,,,,,,
3578,Gladiator (2000),Gladiator,2000,Drama,,,,,,English,France,24186,,,,,,,,,
3579,I Dreamed of Africa (2000),I Dreamed of Africa,2000,Drama,,,,,,Spanish,USA,48908,,,,,,,,,
3580,Up at the Villa (2000),Up at the Villa,2000,Drama,,,,,,German,USA,1843,,,,,,,,,
3581,Human Traffic (1999),Human Traffic,1999,Drama,,,,,,French,Canada,43944,,,,,,,,,
3582,"Jails, Hospitals & Hip-Hop (2000)","Jails, Hospitals & Hip-Hop",2000,Drama,,,,,,French,USA,64497,,,,,,,,,
3583,Black Tights (Les Collants Noirs) (1960),Black Tights (Les Collants Noirs),1960,Drama,,,,,,French,France,69039,,,,,,,,,
3584,Breathless (1983),Breathless,1983,Action,Drama,Romance,Thriller,,,Italian,Canada,72466,,,,,,,,,
